年度期別,縣市別,社區大學名稱,課程名稱,課程教師
110年春季班,高雄市,高雄市第一社區大學,心禪藝塗鴉社,蔡美慧
110年春季班,高雄市,高雄市第一社區大學,釀造藝術社,王慧玲
110年春季班,高雄市,高雄市第一社區大學,黑白繪社,高惠珍
110年春季班,高雄市,高雄市第一社區大學,樂學農園社,游淑燕
110年春季班,高雄市,高雄市第一社區大學,南臺灣志工社,沈玲伊
110年春季班,高雄市,高雄市港都社區大學,脈輪淨化心瑜珈,陳慧見
110年春季班,高雄市,高雄市港都社區大學,初階瑜珈,簡善琳
110年春季班,高雄市,高雄市港都社區大學,高雄論壇,魯台營等教師群
110年春季班,高雄市,高雄市港都社區大學,音樂課程在地知識化未來發展工作坊(教師工作坊),李璧如等
110年春季班,高雄市,高雄市港都社區大學,日文進階班【Ⅰ】,韓欣伶
110年春季班,高雄市,高雄市港都社區大學,海洋文化生態自然微旅行~蘭嶼篇(4/12行前說明),黃世仁
110年春季班,高雄市,高雄市港都社區大學,脈輪淨化心瑜珈,陳慧見
110年春季班,高雄市,高雄市港都社區大學,為社區長照長輩剪頭髮做準備~男女髮型快剪進階,洪雅茹
110年春季班,高雄市,高雄市港都社區大學,媽媽皮拉提斯-關節保健運動,蔡蕎隃
110年春季班,高雄市,高雄市港都社區大學,絲琴話藝－二胡【入門】,蕭鐘淇
110年春季班,高雄市,高雄市港都社區大學,人際關係與人脈拓展,曾燦燈
110年春季班,高雄市,高雄市港都社區大學,日文初級班,韓欣伶
110年春季班,高雄市,高雄市港都社區大學,台灣巷弄文化走讀Ⅱ,黃暉榮
110年春季班,高雄市,高雄市港都社區大學,教學資訊應用工作坊(教師優先),葉識山等
110年春季班,高雄市,高雄市港都社區大學,高雄在地古蹟建築(4/6.13.20),黃暉榮
110年春季班,高雄市,高雄市港都社區大學,三民區地方文化導覽,黃暉榮
110年春季班,高雄市,高雄市港都社區大學,左營區地方文化導覽,黃暉榮
110年春季班,高雄市,高雄市港都社區大學,合氣道防身術,許斐清
110年春季班,高雄市,高雄市港都社區大學,跟著空姐去旅行-說英文Ⅴ,王怡文
110年春季班,高雄市,高雄市港都社區大學,聽日本歌、聊日本文化【3】,丁筠
110年春季班,高雄市,高雄市港都社區大學,圍棋金甘單,廖俊捷
110年春季班,高雄市,高雄市港都社區大學,智慧手機APP玩轉銀髮生活,葉識山
110年春季班,高雄市,高雄市港都社區大學,思想起~月琴彈唱,黃蓮嬌
110年春季班,高雄市,高雄市港都社區大學,藝術潛能開發-色彩的祕密花園【粉彩繪畫Ⅹ】,陳美齡
110年春季班,高雄市,高雄市港都社區大學,實用日語聊文化【進階Ⅰ】,韓欣伶
110年春季班,高雄市,高雄市港都社區大學,在地飲食文化走讀Ⅱ,黃暉榮
110年春季班,高雄市,高雄市港都社區大學,食在健康穴位慢活,吳柏毅
110年春季班,高雄市,高雄市港都社區大學,台灣泥岩惡地形人文地質生態綜合踏查,古景泱
110年春季班,高雄市,高雄市港都社區大學,看判決學習實用生活法律,盧世寧
110年春季班,高雄市,高雄市港都社區大學,在地歌-開心歡唱人生,羅佳宸
110年春季班,高雄市,高雄市港都社區大學,Podcast(播客)新手攻略,郭子琳
110年春季班,高雄市,高雄市港都社區大學,閱讀日本文化與故事導讀,韓欣伶
110年春季班,高雄市,高雄市港都社區大學,樂齡創意方案企畫師 Creative Planning,陳素鳳
110年春季班,高雄市,高雄市港都社區大學,脈輪淨化心瑜珈,陳慧見
110年春季班,高雄市,高雄市港都社區大學,核心律動有氧,潘盈朱
110年春季班,高雄市,高雄市港都社區大學,鼓山區地方文化導覽,黃暉榮
110年春季班,高雄市,高雄市港都社區大學,阿公店溪流域人文地質生態綜合踏查進階班,古景泱
110年春季班,高雄市,高雄市港都社區大學,高雄地方環境汙染探討與整治(5/6.13.20.6/3),魯台營等
110年春季班,高雄市,高雄市港都社區大學,淨化瑜珈術,陳慧見
110年春季班,高雄市,高雄市港都社區大學,台南高雄屏東古蹟人文生態樂活遊系列Ⅸ,蔡優男
110年春季班,高雄市,高雄市港都社區大學,我的綠能豪宅-老屋綠改造,鄭平清等
110年春季班,高雄市,高雄市港都社區大學,為長照準備-皮拉提斯運動法Ⅳ,吳俐瑩
110年春季班,高雄市,高雄市港都社區大學,發哥聊地方文化與書寫,吳錦發
110年春季班,高雄市,高雄市港都社區大學,談台灣文化與歷史,吳錦發
110年春季班,高雄市,高雄市港都社區大學,鄒族原住民文化走讀,黃暉榮等教師群
110年春季班,高雄市,高雄市港都社區大學,曹公圳流域導覽解說,魯台營等教師群
110年春季班,高雄市,高雄市港都社區大學,蘭嶼海洋文化與自然生態微旅行,黃世仁
110年春季班,高雄市,高雄市港都社區大學,愛河流域解說導覽調查,魯台營等教師群
110年春季班,高雄市,高雄市港都社區大學,布農族原住民部落走讀,黃暉榮等教師群
110年春季班,高雄市,高雄市港都社區大學,淨化瑜珈術(武德殿),陳慧見
110年春季班,高雄市,高雄市港都社區大學,脈輪淨化心瑜珈(武德殿),陳慧見
110年春季班,高雄市,高雄市港都社區大學,低碳生活-假期單車遊,張育瑋
110年春季班,高雄市,高雄市港都社區大學,有機友善種植從基礎學,蘇宏洋
110年春季班,高雄市,高雄市港都社區大學,幸福農耕-舒活菜園,翁益發等
110年春季班,高雄市,高雄市港都社區大學,環保居家水電維修DIY,林宸緯等
110年春季班,高雄市,高雄市港都社區大學,絲琴話藝－二胡【進階】,蕭鐘淇
110年春季班,高雄市,高雄市港都社區大學,薩克斯風基礎練習班,陳俊志
110年春季班,高雄市,高雄市港都社區大學,薩克斯風進階演奏班,陳俊志
110年春季班,高雄市,高雄市港都社區大學,港都音樂成長體驗班,李璧如
110年春季班,高雄市,高雄市港都社區大學,鋼舌鼓的旋律節奏班,李璧如
110年春季班,高雄市,高雄市港都社區大學,手腦協調肢體動-玩木箱鼓,李璧如
110年春季班,高雄市,高雄市港都社區大學,鋼舌鼓的旋律節奏與和聲班,李璧如
110年春季班,高雄市,高雄市港都社區大學,社區銀髮長輩居家安全設施-規劃與施工,林宸緯等
110年春季班,高雄市,高雄市港都社區大學,小提琴與音樂文化-演奏班【Ⅵ】,洪千富
110年春季班,高雄市,高雄市港都社區大學,小提琴與音樂文化-基礎班【Ⅳ】,洪千富
110年春季班,高雄市,高雄市港都社區大學,楊家老架式養生太極拳,黃啟文
110年春季班,高雄市,高雄市港都社區大學,聽日本歌、聊日本文化【5】,丁筠
110年春季班,高雄市,高雄市港都社區大學,聽歌學日語基礎班,丁筠
110年春季班,高雄市,高雄市港都社區大學,全方位經絡養生保健實務應用班,王惠娟
110年春季班,高雄市,高雄市港都社區大學,健身街舞有氧,潘盈朱
110年春季班,高雄市,高雄市港都社區大學,原住民文化與歌舞薪傳,田榮和
110年春季班,高雄市,高雄市港都社區大學,健身美體~八卦掌經絡養生保健,王惠娟
110年春季班,高雄市,高雄市港都社區大學,好玩漢字-創意文字大觀園,李愛華
110年春季班,高雄市,高雄市港都社區大學,創意環保木工DIY【進階】,蕭文森
110年春季班,高雄市,高雄市港都社區大學,友善咖啡實驗講堂,黃士珍
110年春季班,高雄市,高雄市港都社區大學,太鼓課程B(身心障礙合作專班),蔡宜倫
110年春季班,高雄市,高雄市港都社區大學,太鼓課程A(身心障礙合作專班),蔡宜倫
110年春季班,高雄市,高雄市港都社區大學,印度舞(身心障礙合作專班),吳孟翎
110年春季班,高雄市,高雄市港都社區大學,茶韻品茗心靈花園,曾珮婕
110年春季班,高雄市,高雄市港都社區大學,社區銀髮-開心歡唱人生,羅佳宸
110年春季班,高雄市,高雄市港都社區大學,社區長輩出力動起來-預防及延緩失能,林芳婕
110年春季班,高雄市,高雄市港都社區大學,社區銀髮長輩健康老化-快樂音樂與陪伴,羅佳宸
110年春季班,高雄市,高雄市港都社區大學,城市探索(身心障礙合作專班),郭義良
110年春季班,高雄市,高雄市港都社區大學,農村體驗歡樂多,許斐清等教師群
110年春季班,高雄市,高雄市港都社區大學,遇見音樂與城市走讀,李璧如等教師群
110年春季班,高雄市,高雄市岡山社區大學,學日語勇闖日本(上),王韻琇
110年春季班,高雄市,高雄市岡山社區大學,日文初級II,尤鴻琦
110年春季班,高雄市,高雄市岡山社區大學,生活美語開口說,朱宜君
110年春季班,高雄市,高雄市岡山社區大學,生活竹編,蔡惠婷
110年春季班,高雄市,高雄市岡山社區大學,基礎日文,尤鴻琦
110年春季班,高雄市,高雄市岡山社區大學,初級日本語,王韻琇
110年春季班,高雄市,高雄市岡山社區大學,斗姥廟廟宇文化,林秋芳
110年春季班,高雄市,高雄市岡山社區大學,如何在家種出安全蔬果,?福昌
110年春季班,高雄市,高雄市岡山社區大學,大崗山周邊山頭、地質、水系、生態觀察,古景泱
110年春季班,高雄市,高雄市岡山社區大學,越南語初級,蔡氏清水
110年春季班,高雄市,高雄市岡山社區大學,從注音與漢語拼音學中文,黃麗蓉
110年春季班,高雄市,高雄市岡山社區大學,我會寫漢字,黃麗蓉
110年春季班,高雄市,高雄市岡山社區大學,越南語入門,謝欣諭
110年春季班,高雄市,高雄市岡山社區大學,素描輕鬆學,王宗顯
110年春季班,高雄市,高雄市岡山社區大學,樂活二胡趣,陳宛渝
110年春季班,高雄市,高雄市岡山社區大學,繪說畫,林佑昌
110年春季班,高雄市,高雄市岡山社區大學,有氧瑜珈,林宜萱
110年春季班,高雄市,高雄市岡山社區大學,現代社交舞及國標舞之教學,楊蕎瑄
110年春季班,高雄市,高雄市岡山社區大學,探索身心靈合一的健康瑜珈,黃玉茹
110年春季班,高雄市,高雄市岡山社區大學,相約縫拼布,張芳滿
110年春季班,高雄市,高雄市岡山社區大學,經絡穴道與醫學氣功,許忠欽
110年春季班,高雄市,高雄市岡山社區大學,有氧瑜珈I,林宜萱
110年春季班,高雄市,高雄市岡山社區大學,有氧瑜珈II,林宜萱
110年春季班,高雄市,高雄市岡山社區大學,日本演歌,林秀昭
110年春季班,高雄市,高雄市岡山社區大學,竹笛聲響,楊宗
110年春季班,高雄市,高雄市岡山社區大學,浪漫薩克斯風,張長泰
110年春季班,高雄市,高雄市岡山社區大學,裱褙藝術,王燦煌
110年春季班,高雄市,高雄市岡山社區大學,有氧瑜珈,黃玉茹
110年春季班,高雄市,高雄市岡山社區大學,遨遊畫海,曹馨允
110年春季班,高雄市,高雄市岡山社區大學,色鉛筆彩繪,呂季蓉
110年春季班,高雄市,高雄市岡山社區大學,MV流行熱舞,侯姵君
110年春季班,高雄市,高雄市岡山社區大學,有氧舞蹈,侯姵君
110年春季班,高雄市,高雄市岡山社區大學,彈力帶肌力訓練與伸展放鬆,黃鈴雯
110年春季班,高雄市,高雄市岡山社區大學,與花草約會,莊慶順
110年春季班,高雄市,高雄市岡山社區大學,歡喜學二胡,陳宛渝
110年春季班,高雄市,高雄市岡山社區大學,大家一起來玩皂II,蘇怡綾/何淑杏
110年春季班,高雄市,高雄市岡山社區大學,實用社交舞,楊蕎瑄
110年春季班,高雄市,高雄市岡山社區大學,初級薩克斯風演奏,陳俊志
110年春季班,高雄市,高雄市岡山社區大學,生活花藝入門,靳承諺
110年春季班,高雄市,高雄市岡山社區大學,色鉛筆彩繪,呂季蓉
110年春季班,高雄市,高雄市岡山社區大學,中東肚皮舞,史佳欣
110年春季班,高雄市,高雄市岡山社區大學,基礎瑜珈,史紅麗
110年春季班,高雄市,高雄市岡山社區大學,手作─玩布衣樣,洪滿
110年春季班,高雄市,高雄市岡山社區大學,舊愛變新歡,洪滿
110年春季班,高雄市,高雄市岡山社區大學,活力肚皮舞,史佳欣
110年春季班,高雄市,高雄市岡山社區大學,基礎花藝設計A,靳承諺
110年春季班,高雄市,高雄市岡山社區大學,大家一起來玩皂IV,蘇怡綾/何淑杏
110年春季班,高雄市,高雄市岡山社區大學,唱歌學日語,謝太福
110年春季班,高雄市,高雄市岡山社區大學,MV時尚熱舞,侯姵君
110年春季班,高雄市,高雄市岡山社區大學,墊上核心有氧舞蹈,侯姵君
110年春季班,高雄市,高雄市岡山社區大學,中級薩克斯風演奏,陳俊志
110年春季班,高雄市,高雄市岡山社區大學,用手機拍出生活點滴,羅健福
110年春季班,高雄市,高雄市岡山社區大學,油畫表現與材料學,陳柏源
110年春季班,高雄市,高雄市岡山社區大學,柴燒手捏陶(一),王宗顯
110年春季班,高雄市,高雄市岡山社區大學,柴燒手捏陶(二),王宗顯
110年春季班,高雄市,高雄市岡山社區大學,健康養生瑜珈,黃玉茹
110年春季班,高雄市,高雄市岡山社區大學,愛上木吉他,楊宗
110年春季班,高雄市,高雄市岡山社區大學,輕鬆舒壓-塗鴉趣,林玲蓉
110年春季班,高雄市,高雄市岡山社區大學,有氧瑜珈,林宜萱
110年春季班,高雄市,高雄市岡山社區大學,二胡的表演藝術入門,張惟鈞
110年春季班,高雄市,高雄市岡山社區大學,靜心學書法,李聰賢
110年春季班,高雄市,高雄市岡山社區大學,精采生活自己動手拍(基礎班),吳清文
110年春季班,高雄市,高雄市岡山社區大學,輕鬆學鋼琴(初級進階),蔣璧如
110年春季班,高雄市,高雄市岡山社區大學,輕鬆學鋼琴(初級),蔣璧如
110年春季班,高雄市,高雄市岡山社區大學,烘焙,鄭仙齊
