年度期別,縣市別,社區大學名稱,課程名稱,課程教師
108年第1期,臺北市,臺北市北投社區大學,古箏琴韻(A),張稚英
108年第1期,臺北市,臺北市北投社區大學,國台語金曲歡唱(B),劉台蘭
108年第1期,臺北市,臺北市北投社區大學,快樂學唱卡拉OK（A）,陳郁婷
108年第1期,臺北市,臺北市北投社區大學,民謠吉他輕鬆彈(入門),張凱棠
108年第1期,臺北市,臺北市北投社區大學,樂活民謠吉他彈唱,林凱強
108年第1期,臺北市,臺北市北投社區大學,單鍵盤電子琴班基礎,江侑陵
108年第1期,臺北市,臺北市北投社區大學,單鍵盤電子琴初級,江侑陵
108年第1期,臺北市,臺北市北投社區大學,(那卡西)現場伴奏教唱~(A),賴錦華
108年第1期,臺北市,臺北市北投社區大學,彈奏手風琴遨遊世界,黃婕
108年第1期,臺北市,臺北市北投社區大學,播音、配音世界好好玩,李文瀚
108年第1期,臺北市,臺北市北投社區大學,古箏琴韻基礎,王郁棠
108年第1期,臺北市,臺北市北投社區大學,快樂演奏小提琴,黃聖彥
108年第1期,臺北市,臺北市北投社區大學,快樂二胡進階,孫瀛洲
108年第1期,臺北市,臺北市北投社區大學,口琴表演速成與伴奏編曲,劉永輝
108年第1期,臺北市,臺北市北投社區大學,西班牙響板入門,簡翊庭
108年第1期,臺北市,臺北市北投社區大學,中國笛簫班,李錫奇
108年第1期,臺北市,臺北市北投社區大學,快樂二胡基礎,孫瀛洲
108年第1期,臺北市,臺北市北投社區大學,烏克麗麗好好玩(入門)A班,張凱棠
108年第1期,臺北市,臺北市北投社區大學,流行爵士鋼琴輕鬆學,黃昭蓉
108年第1期,臺北市,臺北市北投社區大學,日文卡拉ok歡唱(B),邱兆晴
108年第1期,臺北市,臺北市北投社區大學,快樂學唱卡拉OK（C）,陳郁婷
108年第1期,臺北市,臺北市北投社區大學,日語卡拉OK歡唱(基礎班),邱兆晴
108年第1期,臺北市,臺北市北投社區大學,快樂學二胡（基礎）,林世凡
108年第1期,臺北市,臺北市北投社區大學,流行烏克麗麗彈唱,許涵妮
108年第1期,臺北市,臺北市北投社區大學,快樂學唱卡拉OK（B）,陳郁婷
108年第1期,臺北市,臺北市北投社區大學,(那卡西)現場伴奏教唱~(B),賴錦華
108年第1期,臺北市,臺北市北投社區大學,珠落玉盤-琵琶演奏美學,張聿甄
108年第1期,臺北市,臺北市北投社區大學,圖片攝影(進階),邢定威
108年第1期,臺北市,臺北市北投社區大學,光影滯留 - 自製相機及攝像實務,陳姿華
108年第1期,臺北市,臺北市北投社區大學,基礎攝影(初階),邢定威
108年第1期,臺北市,臺北市北投社區大學,手機拍出好照片,閔其慰
108年第1期,臺北市,臺北市北投社區大學,生活人像攝影基礎,鄭建國
108年第1期,臺北市,臺北市北投社區大學,綜合有氧,周俊元
108年第1期,臺北市,臺北市北投社區大學,Aloha Hula-夏威夷舞,林路瓴
108年第1期,臺北市,臺北市北投社區大學,繽紛寶萊塢肚皮舞,楊麗卿
108年第1期,臺北市,臺北市北投社區大學,成人芭蕾（A）,洪儷今
108年第1期,臺北市,臺北市北投社區大學,成人芭蕾 (C),洪儷今
108年第1期,臺北市,臺北市北投社區大學,五燈國標,陳美安
108年第1期,臺北市,臺北市北投社區大學,身體在歌唱：肢體開發入門,張家豪
108年第1期,臺北市,臺北市北投社區大學,體適能有氧暨皮拉提斯核心運動,鍾孟修
108年第1期,臺北市,臺北市北投社區大學,活力有氧,周俊元
108年第1期,臺北市,臺北市北投社區大學,魅力NewJazz舞（入門）,吳采芳
108年第1期,臺北市,臺北市北投社區大學,活力適能有氧運動,胡松德
108年第1期,臺北市,臺北市北投社區大學,成人芭蕾（B）,洪儷今
108年第1期,臺北市,臺北市北投社區大學,瑜珈氣功,李芳玲
108年第1期,臺北市,臺北市北投社區大學,從零基礎學太極拳,林義淵
108年第1期,臺北市,臺北市北投社區大學,彼拉提斯(進階),李秀琴
108年第1期,臺北市,臺北市北投社區大學,健康活力瑜珈,陳芬妮
108年第1期,臺北市,臺北市北投社區大學,玩出開心!笑出健美!,陳益興
108年第1期,臺北市,臺北市北投社區大學,太極拳與氣功養生,黃連順
108年第1期,臺北市,臺北市北投社區大學,全方位養身瑜珈,賴秀炫
108年第1期,臺北市,臺北市北投社區大學,傳統太極劍及養生氣功系列,陳采惠
108年第1期,臺北市,臺北市北投社區大學,全方位瑜珈提斯,賴秀炫
108年第1期,臺北市,臺北市北投社區大學,健身美體瑜伽,江秀芳
108年第1期,臺北市,臺北市北投社區大學,養身舒緩瑜伽,陳芬妮
108年第1期,臺北市,臺北市北投社區大學,健康經絡拳,劉朝舜
108年第1期,臺北市,臺北市北投社區大學,日文卡拉ok歡唱(A),邱兆晴
108年第1期,臺北市,臺北市北投社區大學,鄭子37式太極拳及養生氣功系列,陳采惠
108年第1期,臺北市,臺北市北投社區大學,易經筋（武）與核心訓練,李秀琴
108年第1期,臺北市,臺北市北投社區大學,中醫養生和現代生活,黃仁彰
108年第1期,臺北市,臺北市北投社區大學,從零基礎學太極拳,林義淵
108年第1期,臺北市,臺北市北投社區大學,哈達瑜伽-初階,江秀芳
108年第1期,臺北市,臺北市北投社區大學,臥姿八段錦,李秀琴
108年第1期,臺北市,臺北市北投社區大學,舞動人生 - 國際標準舞,胡松德
108年第1期,臺北市,臺北市北投社區大學,從零基礎學太極拳,邱翊展
108年第1期,臺北市,臺北市北投社區大學,養生瑜珈皮拉提斯,賴秀炫
108年第1期,臺北市,臺北市北投社區大學,中醫藥與生活保健,許志靈
108年第1期,臺北市,臺北市北投社區大學,手作園藝 生活療癒,李晏菱
108年第1期,臺北市,臺北市北投社區大學,?北投-再現北投藍染,朱孝慈
108年第1期,臺北市,臺北市北投社區大學,芳香療法愛之語與舒壓按摩,傅碧惠
108年第1期,臺北市,臺北市北投社區大學,文化散步趣,蔡文賓
108年第1期,臺北市,臺北市北投社區大學,沖一杯自己的個性咖啡,陳惠雯
108年第1期,臺北市,臺北市北投社區大學,豆豆森林園藝新生活～種子盆栽DIY,張琦雯
108年第1期,臺北市,臺北市北投社區大學,醇釀發酵食品好健康,王正興
108年第1期,臺北市,臺北市北投社區大學,精油手感文創鋪子~芳療師養成,何品誼
108年第1期,臺北市,臺北市北投社區大學,石在金工(含課外教學),劉晏良
108年第1期,臺北市,臺北市北投社區大學,家庭有機農園初級,劉惟明
108年第1期,臺北市,臺北市北投社區大學,創意塗鴉話我北投,姜愛玲
108年第1期,臺北市,臺北市北投社區大學,都市農耕與實作料理,林正仁
108年第1期,臺北市,臺北市北投社區大學,居家水電維修DIY(初階班),曾光山
108年第1期,臺北市,臺北市北投社區大學,你所不知道的禪繞,傅千榕
108年第1期,臺北市,臺北市北投社區大學,台北文史生態趴趴走,魏聰敏
108年第1期,臺北市,臺北市北投社區大學,個性咖啡—輕鬆烘豆入門班(上),陳惠雯
108年第1期,臺北市,臺北市北投社區大學,擁有健康好肌手工皂,吳羚禎
108年第1期,臺北市,臺北市北投社區大學,綠色草本手工皂的渲染世界,林語騰
108年第1期,臺北市,臺北市北投社區大學,輕鬆?織趣,黃慧鈴
108年第1期,臺北市,臺北市北投社區大學,美味烘焙世界（基礎）,鄭淵均
108年第1期,臺北市,臺北市北投社區大學,異國料理 - 港式點心篇,吳小黛
108年第1期,臺北市,臺北市北投社區大學,輕鬆簡單快樂學西餐,蕭榮龍
108年第1期,臺北市,臺北市北投社區大學,甜點製作與背後的文化歷史,鄭景文
108年第1期,臺北市,臺北市北投社區大學,西點的廚房灶咖(B),吳小黛
108年第1期,臺北市,臺北市北投社區大學,自然手作的甜點滋味,張妍溱
108年第1期,臺北市,臺北市北投社區大學,美味健康廚房 –春夏美食,周承俊
108年第1期,臺北市,臺北市北投社區大學,品味咖啡的精品世界,許逸倫
108年第1期,臺北市,臺北市北投社區大學,和風美味在家做,簡瑩華
108年第1期,臺北市,臺北市北投社區大學,輕鬆投資～快樂豐收,何睿騰
108年第1期,臺北市,臺北市萬華社區大學,有趣的植物(植物生態解說2趴趴走)[白天戶外班],游紘一
108年第1期,臺北市,臺北市萬華社區大學,台灣國寶走讀,宋肅懿
108年第1期,臺北市,臺北市萬華社區大學,城市生態旅人(室內課週三晚上，戶外課週三下午),陳信甫
108年第1期,臺北市,臺北市萬華社區大學,走進植物的殿堂：文化與民俗,簡錦玲
108年第1期,臺北市,臺北市萬華社區大學,大加蚋行腳-走讀大台北人文史蹟自然生態,許家偉
108年第1期,臺北市,臺北市萬華社區大學,艋舺采風-探索生態、人文與水文,許家偉
108年第1期,臺北市,臺北市萬華社區大學,走吧~和大自然做朋友!(室內課晚上，室外課早上)(萬華國中校區),無患子
108年第1期,臺北市,臺北市萬華社區大學,都市農耕與實作料理,林正仁
108年第1期,臺北市,臺北市萬華社區大學,家有青草藥超養生 ( 基礎 一 )(萬華國中校區),翁義成
108年第1期,臺北市,臺北市萬華社區大學,台灣本土青草實用解說 (二),翁義成
108年第1期,臺北市,臺北市萬華社區大學,居家節能水電不求人,曾光山
108年第1期,臺北市,臺北市萬華社區大學,精采的台灣傳奇(退休生活趴趴GO)【假日戶外班】(萬華國中校區),官舜弘
108年第1期,臺北市,臺北市萬華社區大學,單車DIY自助維修保養班B,Apple
108年第1期,臺北市,臺北市萬華社區大學,單車樂活小旅行,李立忠
108年第1期,臺北市,臺北市萬華社區大學,鐵道旅遊趴趴走,小米麻糬
108年第1期,臺北市,臺北市萬華社區大學,生態攝影春夏遊,施信鋒
108年第1期,臺北市,臺北市萬華社區大學,艋舺美術寶盒之十三 ~皮膚色洋裁店,劉秀美
108年第1期,臺北市,臺北市萬華社區大學,萬華生態志工培力坊,綠野仙蹤師資群
108年第1期,臺北市,臺北市萬華社區大學,從「瘋導覽」到「導覽風」─導覽人文化全養成(一)(依課程需求，部分課程為全日規劃)),黃適上
108年第1期,臺北市,臺北市萬華社區大學,與狗狗快樂生活,黃雅蘭(憨憨)
108年第1期,臺北市,臺北市萬華社區大學,看當代‧玩藝術,林芷帆
108年第1期,臺北市,臺北市萬華社區大學,人生的戲—從生活到創作(7),林文智
108年第1期,臺北市,臺北市萬華社區大學,藝遊美術館(萬華國中校區),鄧宣志
108年第1期,臺北市,臺北市萬華社區大學,臺灣，抽象時代--新繪畫美學,林滄淯
108年第1期,臺北市,臺北市萬華社區大學,人文旅行，快樂遊世界,蘇耕斌
108年第1期,臺北市,臺北市萬華社區大學,文學經典：唐詩與唐傳奇（二）,蔡琳堂
108年第1期,臺北市,臺北市萬華社區大學,聲音製造所,鄭琬蒨
108年第1期,臺北市,臺北市萬華社區大學,看電影，讀文學，說自己,鄭美里
108年第1期,臺北市,臺北市萬華社區大學,探索心靈的旅程：輕鬆玩藝術,葉欣怡
108年第1期,臺北市,臺北市萬華社區大學,新移民共學社群－新移民中文班,楊祺婷
108年第1期,臺北市,臺北市萬華社區大學,萬華社大互動式社區劇場【新激梗社】,歐耶
108年第1期,臺北市,臺北市萬華社區大學,C哈快樂社【社區活動實做工作坊】,C哈快樂社講師群
108年第1期,臺北市,臺北市萬華社區大學,長篇即興劇（非人類ＶＳ人類之雙頭故事）,張亦暉
108年第1期,臺北市,臺北市萬華社區大學,生涯規劃與人際管理：識人與用人,黃緞、梁信得
108年第1期,臺北市,臺北市萬華社區大學,律師說法：刑法總則案例實務,劉孟錦
108年第1期,臺北市,臺北市萬華社區大學,預約樂退 晚美人生,陳軒逸
108年第1期,臺北市,臺北市萬華社區大學,法律入門導讀(萬華國中校區),余育志
108年第1期,臺北市,臺北市萬華社區大學,如何成為一位稱職的股東(萬華國中校區),李顯虎
108年第1期,臺北市,臺北市萬華社區大學,職場行銷力,洪睿嫻
108年第1期,臺北市,臺北市萬華社區大學,職涯心方向—開創斜槓人生。,張李明德
108年第1期,臺北市,臺北市萬華社區大學,居家剪髮DIY(萬華國中校區),岩桂端
108年第1期,臺北市,臺北市萬華社區大學,星級甜點在家做(萬華國中校區),姜志錦
108年第1期,臺北市,臺北市萬華社區大學,蔬食好煮易(萬華國中校區),巢佳苓
108年第1期,臺北市,臺北市萬華社區大學,健康精品咖啡在我家-熟豆＆科學萃取(萬華國中校區),徐瑞玲
108年第1期,臺北市,臺北市萬華社區大學,麵麵俱到真好味,葉智偉
108年第1期,臺北市,臺北市萬華社區大學,餐飲美學-----吃出健康 吃出美味(進階家常菜),黃冠華
108年第1期,臺北市,臺北市萬華社區大學,餐飲美學─吃出健康 吃出美味(分享篇家常菜),黃冠華
108年第1期,臺北市,臺北市萬華社區大學,舌尖上的煲湯食養(萬華國中校區),煲湯媽咪
108年第1期,臺北市,臺北市萬華社區大學,艾略特烘焙學院-放輕鬆一起玩烘焙,呂尚儒
108年第1期,臺北市,臺北市萬華社區大學,玩遊戲學說話！ 溝通表達、公眾演說、活動主持我不怕！,黃愛之
108年第1期,臺北市,臺北市萬華社區大學,東南亞料理-越南(萬華國中校區),黎秀英
108年第1期,臺北市,臺北市萬華社區大學,料理簡單上桌-美食饗宴班,楊忠凱
108年第1期,臺北市,臺北市萬華社區大學,全方位理財股期仁股票探金術,李偉仁
108年第1期,臺北市,臺北市萬華社區大學,中西百匯點心廚房,李品慧
108年第1期,臺北市,臺北市萬華社區大學,攝影師的手機商品攝影秘訣,大林
108年第1期,臺北市,臺北市萬華社區大學,智慧手機零基礎入門,阿莫老師
108年第1期,臺北市,臺北市萬華社區大學,Line貼圖 繪出好薪情,張博琪
108年第1期,臺北市,臺北市萬華社區大學,電腦生活應用與多媒體製作達人,林翰忠
108年第1期,臺北市,臺北市萬華社區大學,Excel試算表輕鬆學,王盈琇
108年第1期,臺北市,臺北市萬華社區大學,Word、PowerPoint文書簡報設計與簡報呈現技巧,王盈琇
