年度期別,縣市別,社區大學名稱,據點名稱,據點地址
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,後港國小,臺南市七股區頂山里153-2號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,吳老師工作坊,臺南市七股區龍山里4號之3
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,學甲光華社區活動中心,台南市學甲區光華里8鄰過港子65號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,將軍圖書館,台南市將軍區忠嘉里忠興180-50號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,漚汪文衡殿,台南市將軍區忠興196號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,仁安宮永都美術管,臺南市北門區二重港28號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,新生命台服基督教會,臺南市佳里區光華街156號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,地農殿,臺南市佳里區文化路230號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,陶音瑟音樂坊,臺南市佳里區公園路282號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,北頭洋文化園區,臺南市佳里區番仔寮66之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市北門社區大學,北頭洋文化園區,臺南市佳里區番仔寮66之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,真理大學,臺南市麻豆區北勢里北勢寮70-11號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,玉井分校：玉井國小,台南市玉井區中正路1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,下營分班：下營農場,台南市下營區中山路一段476巷
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,六甲分班,台南市六甲區仁愛街38號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,下營分班：創藝皂坊,台南市下營區新北街27號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,官田分班：台南鴨莊,台南市官田區渡頭里三塊厝78-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：龍鳳宮,台南市麻豆區大埕里中正路139號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：海浦池王府,台南市麻豆區海埔里80-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：聖王宮,台南市麻豆區大同街26-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：工藝之家,台南市麻豆區油車里18號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：格子布拼布工作室,台南市麻豆區大埕里65號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：麻豆舞蹈教室,台南市麻豆區麻豆口54-7號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：麻豆烘焙教室,台南市麻豆區民權路91巷16-5號
109年秋季班 ( 含暑期班 ),臺南市,臺南市曾文社區大學,麻豆分班.社區教室：麻豆歌唱教室,台南市麻豆區新生北路676號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,臺南高工分校, 710臺南市永康區中山南路193號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,大灣高中校本部,  710臺南市永康區文賢街68巷1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,烏竹分班/烏竹里活動中心,710臺南市永康區烏竹里烏竹北街85號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,王行分班/王行活動中心,710臺南市永康區王行里王行路866巷29弄118號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,成功分班/南瀛眷村文物館,710臺南市永康區成功里中華路58巷70號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,大橋分班/安內咖啡館,710臺南市永康區大橋里大橋二街197-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,網寮分班/永康衛理堂,710臺南市永康區網寮里永興路351號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,龍潭分班/龍潭天壇會議室,710臺南市永康區龍國街351號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,復華分班/愛木工作房,710臺南市永康區復華三街5-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,南灣分班/南巡宮,710臺南市永康區大灣東路239號
109年秋季班 ( 含暑期班 ),臺南市,臺南市永康社區大學,南灣分班-南巡宮,臺南市永康區大灣東路239號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,臺南市新營區文化中心,臺南市新營區中正路23號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,臺南市新營區新進國民小學,台南市新營區中正路41號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,台南市東山區東山國民小學,台南市東山區青葉路二段49號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,臺南市新營區南梓實驗小學附設幼稚園,台南市新營區太子路188號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,台南市鹽水區鹽水國民小學,台南市鹽水區朝琴路137號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,竹居自然農場,臺南市後璧區新東里新港東路91-5號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,臺南市新營區新營曬書店,臺南市新營區中山路93-2號2樓
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,新營體育場,臺南市新營區長榮路二段78號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,新東里社區活動中心,新營區新東里10鄰東仁街10巷39號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,東山鳳安宮,東山區福安街2號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,中正路全家2樓多功能教室,新營區中正路39之9號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,新泰國民小學,臺南市新營區東興路77號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,南新國民中學,臺南市新營區民治路65號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,林姮惠烙畫工作室,臺南市新營區民生路43-35號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,柳營小腳腿多功能活動中心,臺南士柳營區篤農里6鄰小腳腿226-1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,柳營代天院,臺南士柳營區中山西路一段362號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,柳營圖書院,臺南士柳營區柳營路二段59號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新營社區大學,白河福安宮香客大樓,白河區白河里開明街249號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,校本部,臺南市新化區中興路722號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新化老街咖啡,臺南市新化區中正路421號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新化成功書香園,臺南市新化區中興路377號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,二馬陶藝工作室,臺南市新化區民生路15之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新市張氏農場,臺南市新市區大社里430號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新市大營,臺南市新市區大營里豐榮55號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新市社內社區,臺南市新市區社內里99之22號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新市國小,臺南市新市區中興街1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,中榮社區活動中心,臺南市安定區中榮里許中營27之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,安定國中,臺南市安定區安加里262之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,善化東勢寮田間學堂,善化東勢寮田間學堂
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,善化國小/沒有角學堂,臺南市善化區進學路63號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,善化高中,臺南市善化區大成路195號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,左鎮澄山,臺南市左鎮區澄山里77之2號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,山上社區活動中心,臺南市山上區山上里134之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,善化小新國小,台南市善化區小新里97-3 號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,東勢寮活動中心,台南市善化區東勢寮東隆里186-5號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,新化正新國小,712台南市新化區正新路97號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,善化小新營三代祖師廟,741台南市善化區小新里97號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,南化社區關懷據點,台南市南化區南化里230號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,山腳下園藝,712台南市新化區山?里78 
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,陽光真愛青少年夢工廠, 712台南市新化區中山路167號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,牛庄社區活動中心,741台南市善化區牛庄里138之2號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,公館社區發展協會,713台南市左鎮區岡林里31號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,南化國中,716台南市南化區227號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,南化中坑里活動中心,台南市南化區中坑里38之6號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,南化社區發展協會,712台南市南化區南化里172之1號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,虎頭埤風景區,71242台南市新化區中興路42巷36號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,東勢寮社區活動中心,台南市善化區東隆里186之5號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,山上圖書館,743台南市山上區南洲53號
109年秋季班 ( 含暑期班 ),臺南市,臺南市新化社區大學,山上圖書館,743台南市山上區南洲53號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,新豐高中,台南市歸仁區中正北路一段148號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,歸仁國中,台南市歸仁區文化街二段2號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,仁德圖書館,台南市仁德區正義一街39號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,東勢里活動中心,台南市關廟區東勢里旺萊路139巷12號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,李金昇工作室,台南市關廟區新埔里新埔三街32號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,董炎山工作室,台南市關廟區新埔里新埔三街32號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,小木偶工作室,台南市仁德區太子二街125巷13號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,西埔農場,台南市歸仁區西埔里
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,歸仁國小,711台南市歸仁區文化街一段100號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,王源和工作室,711台南市歸仁區中正北路一段191號
109年秋季班 ( 含暑期班 ),臺南市,臺南市南關社區大學,吉田田有機農場,台南市仁德區文化路二段358巷201弄9-2號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,國立旗美高中,高雄市旗山區樹人路21號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,旗尾曾氏小型米廠,高雄市旗山區崙北巷7-4號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,雪光老師音樂教室,高雄市美濃區雙峰街18號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,美濃徐牙醫診所,高雄市美濃區中正路二段765號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,傅氏祠堂,高雄市美濃區廣興路601巷65號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,觀亭社區萃文書院,高雄市內門區中正路203號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,月光山下,高雄市杉林區月美里桐竹路208號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,築夢新故鄉社區烘焙教室,高雄市杉林區合心路146巷2號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,旗山區公共體育場,旗山區華中街，旗山國小旁
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,中洲社區活動中心,高雄市旗山區中洲路151號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,義寶社區活動中心,高雄市六龜區義寶里維新街1巷2號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,一嘉工作坊,高雄市美濃區中山路一段23號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,湄洲里活動中心,高雄市旗山區文中路4號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,旗山國中,高雄市旗山區中學路42號
109年秋季班 ( 含暑期班 ),高雄市,高雄市旗美社區大學,福安國小,高雄市美濃區中山路二段358號
